Transaction Date,Type,Order,Card Brand,Card Source,Payout Status,Payout Date,Available On,Amount,Fee,Net,Checkout,Payment Method Name,Presentment Amount,Presentment Currency,Currency
2025-06-07 12:33:37 -0400,charge,#41491,discover,stripe_terminal,paid,2025-06-10,2025-06-10,52.75,1.27,51.48,#35530066886749,card,52.75,USD,USD
2025-06-07 12:32:46 -0400,charge,#41490,visa,stripe_terminal,paid,2025-06-10,2025-06-10,21.10,0.51,20.59,#35530063282269,card,21.10,USD,USD
2025-06-07 12:31:53 -0400,charge,#41489,visa,stripe_terminal,paid,2025-06-10,2025-06-10,12.00,0.29,11.71,#35530057023581,card,12.00,USD,USD
2025-06-07 12:31:00 -0400,charge,#41488,american_express,stripe_terminal,paid,2025-06-10,2025-06-10,107.59,2.58,105.01,#35530043195485,card,107.59,USD,USD
2025-06-07 12:25:39 -0400,charge,#41486,american_express,stripe_terminal,paid,2025-06-10,2025-06-10,47.48,1.14,46.34,#35529915826269,card,47.48,USD,USD
2025-06-07 12:23:44 -0400,charge,#41485,american_express,stripe_terminal,paid,2025-06-10,2025-06-10,13.74,0.33,13.41,#35529931259997,card,13.74,USD,USD
2025-06-07 12:12:08 -0400,charge,#41484,visa,stripe_terminal,paid,2025-06-10,2025-06-10,5.22,0.13,5.09,#35529884729437,card,5.22,USD,USD
2025-06-07 12:11:10 -0400,charge,#41483,visa,stripe_terminal,paid,2025-06-10,2025-06-10,34.82,0.84,33.98,#35529903800413,card,34.82,USD,USD
2025-06-07 12:08:31 -0400,charge,#41482,discover,stripe_terminal,paid,2025-06-10,2025-06-10,12.66,0.30,12.36,#35521062469725,card,12.66,USD,USD
2025-06-07 12:07:00 -0400,charge,#41481,visa,stripe_terminal,paid,2025-06-10,2025-06-10,17.70,0.42,17.28,#35529827352669,card,17.70,USD,USD
2025-06-07 11:55:25 -0400,charge,#41479,american_express,stripe_terminal,paid,2025-06-10,2025-06-10,41.97,1.01,40.96,#35529780559965,card,41.97,USD,USD
2025-06-07 11:28:10 -0400,charge,#41476,visa,stripe_terminal,paid,2025-06-10,2025-06-10,149.81,3.60,146.21,#35520831389789,card,149.81,USD,USD
2025-06-07 11:22:31 -0400,charge,#41478,visa,online,paid,2025-06-10,2025-06-10,101.50,2.74,98.76,#35529654632541,card,101.50,USD,USD
2025-06-07 10:30:40 -0400,refund,#41475,american_express,online,paid,2025-06-10,2025-06-10,-0.99,0.00,-0.99,#35529292906589,card,56.04,USD,USD
2025-06-07 10:30:40 -0400,charge,#41475,american_express,online,paid,2025-06-10,2025-06-10,57.03,2.21,54.82,#35529292906589,card,56.04,USD,USD
2025-06-07 09:18:51 -0400,charge,#41474,american_express,online,paid,2025-06-10,2025-06-10,111.00,4.07,106.93,#35528751087709,card,111.00,USD,USD
2025-06-06 23:19:11 -0400,charge,#41473,master,online,paid,2025-06-10,2025-06-10,55.00,1.62,53.38,#35524577362013,card,55.00,USD,USD
2025-06-06 22:29:44 -0400,charge,#41472,visa,online,paid,2025-06-08,2025-06-07,64.50,1.85,62.65,#35524220584029,card,64.50,USD,USD
2025-06-06 21:15:40 -0400,charge,#41471,master,online,paid,2025-06-08,2025-06-07,37.00,1.19,35.81,#35523685220445,card,37.00,USD,USD
2025-06-06 21:15:10 -0400,charge,#41470,master,online,paid,2025-06-10,2025-06-10,98.50,2.66,95.84,#35523716644957,card,98.50,USD,USD
2025-06-06 19:32:55 -0400,charge,#41469,visa,online,paid,2025-06-10,2025-06-10,132.00,3.47,128.53,#35523059384413,card,132.00,USD,USD
2025-06-06 19:18:08 -0400,charge,#41468,master,online,paid,2025-06-10,2025-06-10,54.98,1.62,53.36,#35520176816221,card,54.98,USD,USD
2025-06-06 19:11:11 -0400,charge,#41467,visa,online,paid,2025-06-10,2025-06-10,107.00,2.87,104.13,#35522865365085,card,107.00,USD,USD
2025-06-06 18:28:07 -0400,charge,#41466,master,online,paid,2025-06-10,2025-06-10,16.50,0.70,15.80,#35522575237213,card,16.50,USD,USD
2025-06-06 17:59:46 -0400,charge,#41465,visa,online,paid,2025-06-10,2025-06-10,36.50,1.18,35.32,#35522322530397,card,36.50,USD,USD
2025-06-06 16:13:45 -0400,charge,#41464,american_express,online,paid,2025-06-10,2025-06-10,198.00,7.03,190.97,#35520489848925,card,198.00,USD,USD
2025-06-06 16:00:55 -0400,charge,#41463,visa,online,paid,2025-06-10,2025-06-10,75.46,2.11,73.35,#35521141243997,card,75.46,USD,USD
2025-06-06 16:00:29 -0400,charge,#41461,visa,stripe_terminal,paid,2025-06-10,2025-06-10,78.53,1.88,76.65,#35520905248861,card,78.53,USD,USD
2025-06-06 15:47:29 -0400,charge,#41460,visa,stripe_terminal,paid,2025-06-10,2025-06-10,74.38,1.79,72.59,#35520558465117,card,74.38,USD,USD
2025-06-06 15:39:35 -0400,charge,#41458,visa,stripe_terminal,paid,2025-06-10,2025-06-10,74.91,1.80,73.11,#35520418119773,card,74.91,USD,USD
2025-06-06 15:28:36 -0400,charge,#41459,visa,online,paid,2025-06-10,2025-06-10,57.00,1.67,55.33,#35520773652573,card,57.00,USD,USD
2025-06-06 15:12:37 -0400,charge,#41457,visa,stripe_terminal,paid,2025-06-10,2025-06-10,89.75,2.15,87.60,#35519730679901,card,89.75,USD,USD
2025-06-06 15:04:06 -0400,charge,#41455,visa,stripe_terminal,paid,2025-06-10,2025-06-10,283.80,6.81,276.99,#35520412942429,card,283.80,USD,USD
2025-06-06 14:54:00 -0400,charge,#41456,visa,online,paid,2025-06-10,2025-06-10,53.00,1.57,51.43,#35520365232221,card,53.00,USD,USD
2025-06-06 13:57:05 -0400,charge,#41454,visa,stripe_terminal,paid,2025-06-10,2025-06-10,6.34,0.15,6.19,#35519474237533,card,6.34,USD,USD
2025-06-06 13:52:10 -0400,charge,#41452,visa,stripe_terminal,paid,2025-06-10,2025-06-10,34.29,0.82,33.47,#35519113920605,card,34.29,USD,USD
2025-06-06 13:40:52 -0400,charge,#41453,visa,online,paid,2025-06-10,2025-06-10,54.00,1.60,52.40,#35519702302813,card,54.00,USD,USD
2025-06-06 13:25:28 -0400,charge,#41449,visa,stripe_terminal,paid,2025-06-10,2025-06-10,78.09,1.87,76.22,#35519464800349,card,78.09,USD,USD
2025-06-06 13:22:26 -0400,charge,#41447,visa,stripe_terminal,paid,2025-06-10,2025-06-10,176.81,4.24,172.57,#35519211044957,card,176.81,USD,USD
2025-06-06 13:20:23 -0400,charge,#41451,visa,online,paid,2025-06-08,2025-06-06,38.00,1.21,36.79,#35519516147805,card,38.00,USD,USD
2025-06-06 13:14:42 -0400,charge,#41450,visa,online,paid,2025-06-10,2025-06-10,38.00,1.21,36.79,#35519474761821,card,38.00,USD,USD
2025-06-06 13:09:06 -0400,charge,#41448,visa,online,paid,2025-06-08,2025-06-06,38.00,1.21,36.79,#35519422693469,card,38.00,USD,USD
2025-06-06 13:01:26 -0400,charge,#41446,visa,online,paid,2025-06-08,2025-06-06,38.00,1.21,36.79,#35519347785821,card,38.00,USD,USD
2025-06-06 12:40:08 -0400,charge,#41444,visa,stripe_terminal,paid,2025-06-10,2025-06-10,40.09,0.96,39.13,#35519128731741,card,40.09,USD,USD
2025-06-06 12:33:06 -0400,charge,#41443,master,stripe_terminal,paid,2025-06-10,2025-06-10,10.00,0.24,9.76,#35519123521629,card,10.00,USD,USD
2025-06-06 12:32:49 -0400,charge,#41445,american_express,online,paid,2025-06-10,2025-06-10,111.99,4.11,107.88,#35519215763549,card,111.99,USD,USD
2025-06-06 12:31:36 -0400,charge,#41442,master,stripe_terminal,paid,2025-06-10,2025-06-10,10.57,0.25,10.32,#35519087575133,card,10.57,USD,USD
2025-06-06 12:29:01 -0400,charge,#41441,master,stripe_terminal,paid,2025-06-10,2025-06-10,13.19,0.32,12.87,#35519073910877,card,13.19,USD,USD
2025-06-06 12:26:18 -0400,charge,#41440,master,stripe_terminal,paid,2025-06-10,2025-06-10,10.69,0.26,10.43,#35519084363869,card,10.69,USD,USD
2025-06-06 12:25:00 -0400,charge,#41438,visa,stripe_terminal,paid,2025-06-10,2025-06-10,14.85,0.36,14.49,#35519051890781,card,14.85,USD,USD
2025-06-06 12:23:56 -0400,charge,#41437,master,stripe_terminal,paid,2025-06-10,2025-06-10,51.70,1.24,50.46,#35519061098589,card,51.70,USD,USD
2025-06-06 12:21:34 -0400,charge,#41436,visa,stripe_terminal,paid,2025-06-10,2025-06-10,37.99,0.91,37.08,#35519002017885,card,37.99,USD,USD
2025-06-06 12:19:51 -0400,charge,#41435,master,stripe_terminal,paid,2025-06-10,2025-06-10,45.31,1.09,44.22,#35507786350685,card,45.31,USD,USD
2025-06-06 12:10:23 -0400,charge,#41439,american_express,online,paid,2025-06-10,2025-06-10,64.00,2.48,61.52,#35519023710301,card,64.00,USD,USD
2025-06-06 11:34:10 -0400,charge,#41433,master,stripe_terminal,paid,2025-06-10,2025-06-10,65.41,1.57,63.84,#35508400816221,card,65.41,USD,USD
2025-06-06 11:09:59 -0400,charge,#41432,visa,online,paid,2025-06-10,2025-06-10,140.50,3.67,136.83,#35518693769309,card,140.50,USD,USD
2025-06-06 10:15:52 -0400,refund,#41387,master,online,paid,2025-06-09,2025-06-06,-222.50,0.00,-222.50,#35495260094557,card,222.50,USD,USD
2025-06-06 09:57:31 -0400,charge,#41431,american_express,online,paid,2025-06-10,2025-06-10,60.46,2.36,58.10,#35518272208989,card,60.46,USD,USD
2025-06-06 09:29:40 -0400,charge,#41430,visa,online,paid,2025-06-10,2025-06-10,74.00,2.08,71.92,#35518098636893,card,74.00,USD,USD
2025-06-06 09:04:28 -0400,charge,#41429,visa,online,paid,2025-06-10,2025-06-10,87.63,2.40,85.23,#35517963108445,card,87.63,USD,USD
2025-06-06 00:51:26 -0400,charge,#41428,american_express,online,paid,2025-06-10,2025-06-10,139.92,5.06,134.86,#35513341018205,card,139.92,USD,USD
2025-06-05 23:03:26 -0400,charge,#41427,master,online,paid,2025-06-10,2025-06-10,100.00,2.70,97.30,#35512120967261,card,100.00,USD,USD
2025-06-05 20:08:49 -0400,charge,#41426,discover,online,paid,2025-06-10,2025-06-10,153.50,3.98,149.52,#35510304735325,card,153.50,USD,USD
2025-06-05 16:32:47 -0400,charge,#41425,master,online,paid,2025-06-09,2025-06-09,25.00,0.90,24.10,#34872042291293,card,25.00,USD,USD
2025-06-05 15:36:44 -0400,charge,#41424,visa,online,paid,2025-06-09,2025-06-09,60.95,1.76,59.19,#35508261453917,card,60.95,USD,USD
2025-06-05 15:13:31 -0400,charge,#41423,visa,online,paid,2025-06-09,2025-06-09,35.00,1.14,33.86,#35508068974685,card,35.00,USD,USD
2025-06-05 14:57:29 -0400,charge,#41422,visa,stripe_terminal,paid,2025-06-09,2025-06-09,30.38,0.73,29.65,#35507132072029,card,30.38,USD,USD
2025-06-05 13:40:58 -0400,charge,#41421,discover,stripe_terminal,paid,2025-06-09,2025-06-09,12.66,0.30,12.36,#35506830409821,card,12.66,USD,USD
2025-06-05 13:15:11 -0400,charge,#41420,visa,online,paid,2025-06-09,2025-06-09,40.50,1.27,39.23,#35506927796317,card,40.50,USD,USD
2025-06-05 13:12:47 -0400,charge,#41418,visa,stripe_terminal,paid,2025-06-09,2025-06-09,33.76,0.81,32.95,#35506781388893,card,33.76,USD,USD
2025-06-05 13:12:21 -0400,charge,#41417,american_express,stripe_terminal,paid,2025-06-09,2025-06-09,10.57,0.25,10.32,#35506769100893,card,10.57,USD,USD
2025-06-05 13:09:01 -0400,charge,#41416,american_express,stripe_terminal,paid,2025-06-09,2025-06-09,210.23,5.05,205.18,#35506718376029,card,210.23,USD,USD
2025-06-05 13:05:28 -0400,charge,#41415,visa,stripe_terminal,paid,2025-06-09,2025-06-09,16.15,0.39,15.76,#35506693242973,card,16.15,USD,USD
2025-06-05 13:02:38 -0400,charge,#41414,visa,stripe_terminal,paid,2025-06-09,2025-06-09,194.20,4.66,189.54,#35506612338781,card,194.20,USD,USD
2025-06-05 12:55:18 -0400,charge,#41413,american_express,stripe_terminal,paid,2025-06-09,2025-06-09,36.93,0.89,36.04,#35506517114973,card,36.93,USD,USD
2025-06-05 12:52:25 -0400,charge,#41412,american_express,stripe_terminal,paid,2025-06-09,2025-06-09,42.37,1.02,41.35,#35506502664285,card,42.37,USD,USD
2025-06-05 12:45:31 -0400,charge,#41411,american_express,stripe_terminal,paid,2025-06-09,2025-06-09,107.58,2.58,105.00,#35506083364957,card,107.58,USD,USD
2025-06-05 12:43:52 -0400,charge,#41410,american_express,stripe_terminal,paid,2025-06-09,2025-06-09,182.52,4.38,178.14,#35506351243357,card,182.52,USD,USD
2025-06-05 12:28:57 -0400,charge,#41409,visa,stripe_terminal,paid,2025-06-09,2025-06-09,3.17,0.08,3.09,#35506346066013,card,3.17,USD,USD
2025-06-05 12:28:13 -0400,charge,#41408,visa,stripe_terminal,paid,2025-06-09,2025-06-09,184.70,4.43,180.27,#35506314903645,card,184.70,USD,USD
2025-06-05 12:24:44 -0400,charge,#41407,master,stripe_terminal,paid,2025-06-09,2025-06-09,9.62,0.23,9.39,#35506302976093,card,9.62,USD,USD
2025-06-05 12:23:04 -0400,charge,#41406,american_express,stripe_terminal,paid,2025-06-09,2025-06-09,291.19,6.99,284.20,#35506237800541,card,291.19,USD,USD
2025-06-05 12:16:51 -0400,charge,#41405,master,stripe_terminal,paid,2025-06-09,2025-06-09,98.30,2.36,95.94,#35506216075357,card,98.30,USD,USD
2025-06-05 12:12:06 -0400,charge,#41404,visa,stripe_terminal,paid,2025-06-09,2025-06-09,148.76,3.57,145.19,#35506168856669,card,148.76,USD,USD
2025-06-05 11:42:35 -0400,charge,#41399,american_express,online,paid,2025-06-09,2025-06-09,54.98,2.17,52.81,#35506042667101,card,54.98,USD,USD
2025-06-05 10:37:29 -0400,charge,#41398,master,online,paid,2025-06-09,2025-06-09,222.50,5.64,216.86,#35505359880285,card,222.50,USD,USD
2025-06-05 09:05:21 -0400,charge,#41397,master,online,paid,2025-06-09,2025-06-09,15.00,0.66,14.34,#35503763095645,card,15.00,USD,USD
2025-06-05 07:52:28 -0400,charge,#41397,master,online,paid,2025-06-09,2025-06-09,88.98,2.44,86.54,#35503763095645,card,88.98,USD,USD
2025-06-05 06:01:51 -0400,charge,#41396,visa,online,paid,2025-06-09,2025-06-09,134.50,3.53,130.97,#35502939504733,card,134.50,USD,USD
2025-06-04 23:18:04 -0400,charge,#41395,visa,online,paid,2025-06-09,2025-06-09,375.00,9.30,365.70,#35499613323357,card,375.00,USD,USD
2025-06-04 21:54:27 -0400,charge,#41394,visa,online,paid,2025-06-09,2025-06-09,54.00,1.60,52.40,#35499363369053,card,54.00,USD,USD
2025-06-04 19:47:19 -0400,charge,#41393,visa,online,paid,2025-06-06,2025-06-06,77.22,2.15,75.07,#35498109075549,card,77.22,USD,USD
2025-06-04 17:05:06 -0400,charge,#41392,visa,online,paid,2025-06-06,2025-06-06,57.50,1.68,55.82,#35496545288285,card,57.50,USD,USD
2025-06-04 16:32:29 -0400,charge,#41391,american_express,online,paid,2025-06-06,2025-06-06,50.00,2.00,48.00,#35496196309085,card,50.00,USD,USD
2025-06-04 16:00:26 -0400,charge,#41390,master,online,paid,2025-06-06,2025-06-06,203.00,5.17,197.83,#35495842021469,card,203.00,USD,USD
2025-06-04 15:59:19 -0400,charge,#41389,master,online,paid,2025-06-06,2025-06-06,60.50,1.75,58.75,#35495852179549,card,60.50,USD,USD
2025-06-04 15:40:57 -0400,charge,#41388,discover,online,paid,2025-06-06,2025-06-06,71.00,2.00,69.00,#35495604322397,card,71.00,USD,USD
2025-06-04 15:11:15 -0400,charge,#41387,master,online,paid,2025-06-06,2025-06-06,222.50,5.64,216.86,#35495260094557,card,222.50,USD,USD
2025-06-04 14:52:36 -0400,charge,#41386,master,stripe_terminal,paid,2025-06-06,2025-06-06,48.53,1.16,47.37,#35494891126877,card,48.53,USD,USD
2025-06-04 14:46:04 -0400,charge,#41385,visa,stripe_terminal,paid,2025-06-06,2025-06-06,5.06,0.12,4.94,#35494151159901,card,5.06,USD,USD
2025-06-04 14:06:35 -0400,charge,#41384,visa,online,paid,2025-06-06,2025-06-04,108.00,2.89,105.11,#35494442008669,card,108.00,USD,USD
2025-06-04 13:53:13 -0400,charge,#41382,master,stripe_terminal,paid,2025-06-06,2025-06-06,10.57,0.25,10.32,#35493575753821,card,10.57,USD,USD
2025-06-04 13:51:20 -0400,charge,#41381,master,stripe_terminal,paid,2025-06-06,2025-06-06,36.93,0.89,36.04,#35484389474397,card,36.93,USD,USD
2025-06-04 13:41:16 -0400,charge,#41383,american_express,online,paid,2025-06-06,2025-06-06,239.00,8.43,230.57,#35494173278301,card,239.00,USD,USD
2025-06-04 12:37:43 -0400,charge,#41380,visa,stripe_terminal,paid,2025-06-06,2025-06-06,55.86,1.34,54.52,#35493233786973,card,55.86,USD,USD
2025-06-04 11:46:54 -0400,charge,#41379,master,stripe_terminal,paid,2025-06-06,2025-06-06,31.65,0.76,30.89,#35493226545245,card,31.65,USD,USD
2025-06-04 11:45:21 -0400,charge,#41378,american_express,stripe_terminal,paid,2025-06-06,2025-06-06,239.14,5.74,233.40,#35493217337437,card,239.14,USD,USD
2025-06-04 11:42:15 -0400,charge,#41377,visa,stripe_terminal,paid,2025-06-06,2025-06-06,19.39,0.47,18.92,#35493175951453,card,19.39,USD,USD
2025-06-04 11:38:27 -0400,charge,#41376,visa,stripe_terminal,paid,2025-06-06,2025-06-06,94.95,2.28,92.67,#35493169299549,card,94.95,USD,USD
2025-06-04 10:23:06 -0400,charge,#41375,visa,online,paid,2025-06-06,2025-06-04,803.00,19.57,783.43,#35492814913629,card,803.00,USD,USD
2025-06-04 10:21:22 -0400,charge,#41374,master,online,paid,2025-06-06,2025-06-06,63.50,1.82,61.68,#35492802723933,card,63.50,USD,USD
2025-06-03 19:06:54 -0400,charge,#41373,visa,online,paid,2025-06-05,2025-06-03,52.50,1.56,50.94,#35485921083485,card,52.50,USD,USD
2025-06-03 16:57:59 -0400,charge,#41372,master,online,paid,2025-06-05,2025-06-05,53.50,1.58,51.92,#35485103358045,card,53.50,USD,USD
2025-06-03 15:19:38 -0400,charge,#41371,master,stripe_terminal,paid,2025-06-05,2025-06-05,36.93,0.89,36.04,#35484377120861,card,36.93,USD,USD
2025-06-03 15:17:50 -0400,charge,#41370,master,stripe_terminal,paid,2025-06-05,2025-06-05,45.37,1.09,44.28,#35484368306269,card,45.37,USD,USD
2025-06-03 15:14:57 -0400,charge,#41369,visa,stripe_terminal,paid,2025-06-05,2025-06-05,24.79,0.59,24.20,#35484352512093,card,24.79,USD,USD
2025-06-03 14:57:29 -0400,charge,#41366,visa,stripe_terminal,paid,2025-06-05,2025-06-05,5.35,0.13,5.22,#35484125823069,card,5.35,USD,USD
2025-06-03 14:55:10 -0400,charge,#41368,american_express,online,paid,2025-06-05,2025-06-05,153.52,5.52,148.00,#35484325937245,card,153.52,USD,USD
2025-06-03 14:22:59 -0400,charge,#41363,master,stripe_terminal,paid,2025-06-05,2025-06-05,36.93,0.89,36.04,#35484007432285,card,36.93,USD,USD
2025-06-03 13:13:30 -0400,charge,#41362,master,online,paid,2025-06-05,2025-06-05,36.50,1.18,35.32,#35483627618397,card,36.50,USD,USD
2025-06-03 13:11:52 -0400,charge,#41361,master,stripe_terminal,paid,2025-06-05,2025-06-05,18.60,0.45,18.15,#35483403452509,card,18.60,USD,USD
2025-06-03 12:59:47 -0400,charge,#41360,visa,stripe_terminal,paid,2025-06-05,2025-06-05,98.99,2.38,96.61,#35483378614365,card,98.99,USD,USD
2025-06-03 12:55:42 -0400,charge,#41359,master,stripe_terminal,paid,2025-06-05,2025-06-05,16.00,0.38,15.62,#35483390771293,card,16.00,USD,USD
2025-06-03 12:54:26 -0400,charge,#41358,visa,stripe_terminal,paid,2025-06-05,2025-06-05,98.12,2.35,95.77,#35483327299677,card,98.12,USD,USD
2025-06-03 12:51:52 -0400,charge,#41357,visa,stripe_terminal,paid,2025-06-05,2025-06-05,25.32,0.61,24.71,#35483358462045,card,25.32,USD,USD
2025-06-03 12:49:13 -0400,charge,#41356,visa,stripe_terminal,paid,2025-06-05,2025-06-05,20.57,0.49,20.08,#35483328086109,card,20.57,USD,USD
2025-06-03 12:46:07 -0400,charge,#41355,master,stripe_terminal,paid,2025-06-05,2025-06-05,29.54,0.71,28.83,#35450533937245,card,29.54,USD,USD
2025-06-03 12:45:27 -0400,charge,#41354,visa,stripe_terminal,paid,2025-06-05,2025-06-05,106.56,2.56,104.00,#35483301773405,card,106.56,USD,USD
2025-06-03 12:39:09 -0400,charge,#41353,master,stripe_terminal,paid,2025-06-05,2025-06-05,472.10,11.33,460.77,#35483246133341,card,472.10,USD,USD
2025-06-03 12:34:34 -0400,charge,#41352,visa,stripe_terminal,paid,2025-06-05,2025-06-05,50.64,1.22,49.42,#35482639761501,card,50.64,USD,USD
2025-06-03 11:20:58 -0400,charge,#41351,discover,stripe_terminal,paid,2025-06-05,2025-06-05,16.87,0.40,16.47,#35454114267229,card,16.87,USD,USD
2025-06-03 00:22:33 -0400,charge,#41350,visa,online,paid,2025-06-05,2025-06-03,85.00,3.19,81.81,#35477007990877,card,85.00,USD,USD
2025-06-03 00:12:23 -0400,charge,#41349,visa,online,paid,2025-06-05,2025-06-05,33.00,1.09,31.91,#35476906967133,card,33.00,USD,USD
2025-06-02 21:09:29 -0400,charge,#41348,visa,online,paid,2025-06-05,2025-06-05,38.50,1.22,37.28,#35474992267357,card,38.50,USD,USD
2025-06-02 19:59:15 -0400,charge,#41144,visa,online,paid,2025-06-04,2025-06-04,44.00,1.36,42.64,#35412220805213,card,44.00,USD,USD
2025-06-02 19:48:03 -0400,charge,#41347,master,online,paid,2025-06-04,2025-06-04,73.00,2.05,70.95,#35474233032797,card,73.00,USD,USD
2025-06-02 19:25:42 -0400,charge,#41346,visa,online,paid,2025-06-04,2025-06-04,61.50,1.78,59.72,#35474028953693,card,61.50,USD,USD
2025-06-02 19:16:12 -0400,charge,#41345,american_express,online,paid,2025-06-04,2025-06-04,77.00,2.92,74.08,#35473944182877,card,77.00,USD,USD
2025-06-02 18:57:46 -0400,charge,#41344,visa,online,paid,2025-06-04,2025-06-04,69.00,1.96,67.04,#35473792630877,card,69.00,USD,USD
2025-06-02 18:10:14 -0400,charge,#41343,american_express,online,paid,2025-06-04,2025-06-04,103.50,3.82,99.68,#35473370087517,card,103.50,USD,USD
2025-06-02 16:12:09 -0400,charge,#41342,american_express,online,paid,2025-06-04,2025-06-04,65.50,2.53,62.97,#35472367157341,card,65.50,USD,USD
2025-06-02 16:09:45 -0400,charge,#41341,master,online,paid,2025-06-04,2025-06-04,418.99,10.36,408.63,#35472349233245,card,418.99,USD,USD
2025-06-02 15:08:50 -0400,charge,#41340,visa,online,paid,2025-06-04,2025-06-04,330.00,8.22,321.78,#35471805644893,card,330.00,USD,USD
2025-06-02 14:53:03 -0400,charge,#41339,visa,online,paid,2025-06-04,2025-06-04,97.48,2.64,94.84,#35471625748573,card,97.48,USD,USD
2025-06-02 14:52:59 -0400,charge,#41338,visa,online,paid,2025-06-04,2025-06-04,71.50,2.02,69.48,#35458111144029,card,71.50,USD,USD
2025-06-02 13:59:32 -0400,charge,#41337,american_express,online,paid,2025-06-04,2025-06-02,17.00,0.88,16.12,#35471157657693,card,17.00,USD,USD
2025-06-02 11:04:51 -0400,charge,#41336,master,online,paid,2025-06-04,2025-06-04,55.00,1.62,53.38,#35469631881309,card,55.00,USD,USD
2025-06-02 10:06:46 -0400,charge,#41335,visa,online,paid,2025-06-04,2025-06-02,160.00,4.14,155.86,#35469101465693,card,160.00,USD,USD
2025-06-02 00:39:08 -0400,charge,#41334,visa,online,paid,2025-06-04,2025-06-04,187.00,4.79,182.21,#35465366175837,card,187.00,USD,USD
2025-06-01 22:58:20 -0400,charge,#41333,visa,online,paid,2025-06-03,2025-06-02,58.97,1.72,57.25,#35464587214941,card,58.97,USD,USD
2025-06-01 22:33:29 -0400,charge,#41332,visa,online,paid,2025-06-04,2025-06-04,67.50,1.92,65.58,#35464361803869,card,67.50,USD,USD
